,0
propertyHistoryInfo_mediaBrowserInfoBySourceId_983553_streetView_displayLevel,1
propertyHistoryInfo_mediaBrowserInfoBySourceId_983553_streetView_dataSourceId,91
propertyHistoryInfo_mediaBrowserInfoBySourceId_983553_streetView_streetViewAvailable,True
propertyHistoryInfo_mediaBrowserInfoBySourceId_983553_altTextForImage,"4630 Sioux Dr, Boulder, CO 80303"
propertyHistoryInfo_mediaBrowserInfoBySourceId_983553_assembledAddress,4630 Sioux Dr
propertyHistoryInfo_mediaBrowserInfoBySourceId_983553_previousListingPhotosCount,0
propertyHistoryInfo_mediaBrowserInfoBySourceId_983553_displayType,1
propertyHistoryInfo_addressInfo_isFMLS,False
propertyHistoryInfo_addressInfo_street,4630 Sioux Dr
propertyHistoryInfo_addressInfo_city,Boulder
propertyHistoryInfo_addressInfo_state,CO
propertyHistoryInfo_addressInfo_zip,80303
propertyHistoryInfo_addressInfo_countryCode,US
propertyHistoryInfo_isFMLS,False
propertyHistoryInfo_historyHasHiddenRows,True
propertyHistoryInfo_priceEstimates_displayLevel,1
propertyHistoryInfo_priceEstimates_priceHomeUrl,/what-is-my-home-worth?estPropertyId=35191631&src=ldp-estimates
propertyHistoryInfo_sectionPreviewText,"Relisted on April 22, 2023"
